"endpoint","path","backend","run","url","http_code","time_total","size_download","file_size","sha256","is_pdf","out_file","headers_file","error"
"account-invoice","/v1/account-invoice","chrome","3","https://pdf-generator.dev.lunupay.com/v1/account-invoice?backend=chrome","200","2,58133","45063","45063","f581bc4b868bdd71b79d45a9a713dce66ea20742321fb953275d07b2aac905b6","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-invoice__chrome__run3__20260204_142137_125.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-invoice__chrome__run3__20260204_142137_125.headers.txt",""
"account-invoice","/v1/account-invoice","weasyprint","1","https://pdf-generator.dev.lunupay.com/v1/account-invoice?backend=weasyprint","200","1,809951","16575","16575","2a960c5c432c3224741dbd62f68c88a2faefb5377b10d1886c54042f1118073d","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-invoice__weasyprint__run1__20260204_142139_926.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-invoice__weasyprint__run1__20260204_142139_926.headers.txt",""
"account-invoice","/v1/account-invoice","weasyprint","2","https://pdf-generator.dev.lunupay.com/v1/account-invoice?backend=weasyprint","200","1,749368","16578","16578","070713d1d92a52a15d569754dfbd136dac5cf153c8930a67e7d03062814425f6","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-invoice__weasyprint__run2__20260204_142141_993.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-invoice__weasyprint__run2__20260204_142141_993.headers.txt",""
"account-invoice","/v1/account-invoice","weasyprint","3","https://pdf-generator.dev.lunupay.com/v1/account-invoice?backend=weasyprint","200","1,621949","16574","16574","f694dd65757547354680f41b62664a5fa4f9fd381c5c4282366089ea2b6b42e9","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-invoice__weasyprint__run3__20260204_142143_977.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-invoice__weasyprint__run3__20260204_142143_977.headers.txt",""
"health","/v1/health","default","1","https://pdf-generator.dev.lunupay.com/v1/health","405","0,469801","0","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","False","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\health__default__run1__20260204_142145_843.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\health__default__run1__20260204_142145_843.headers.txt",""
"health","/v1/health","default","2","https://pdf-generator.dev.lunupay.com/v1/health","405","0,43492","0","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","False","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\health__default__run2__20260204_142146_516.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\health__default__run2__20260204_142146_516.headers.txt",""
"health","/v1/health","default","3","https://pdf-generator.dev.lunupay.com/v1/health","405","0,384451","0","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","False","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\health__default__run3__20260204_142147_182.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\health__default__run3__20260204_142147_182.headers.txt",""
"health","/v1/health","chrome","1","https://pdf-generator.dev.lunupay.com/v1/health?backend=chrome","405","0,468197","0","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","False","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\health__chrome__run1__20260204_142147_789.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\health__chrome__run1__20260204_142147_789.headers.txt",""
"health","/v1/health","chrome","2","https://pdf-generator.dev.lunupay.com/v1/health?backend=chrome","405","0,47782","0","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","False","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\health__chrome__run2__20260204_142148_499.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\health__chrome__run2__20260204_142148_499.headers.txt",""
"health","/v1/health","chrome","3","https://pdf-generator.dev.lunupay.com/v1/health?backend=chrome","405","0,477861","0","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","False","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\health__chrome__run3__20260204_142149_214.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\health__chrome__run3__20260204_142149_214.headers.txt",""
"health","/v1/health","weasyprint","1","https://pdf-generator.dev.lunupay.com/v1/health?backend=weasyprint","405","0,461624","0","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","False","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\health__weasyprint__run1__20260204_142149_928.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\health__weasyprint__run1__20260204_142149_928.headers.txt",""
"health","/v1/health","weasyprint","2","https://pdf-generator.dev.lunupay.com/v1/health?backend=weasyprint","405","0,488352","0","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","False","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\health__weasyprint__run2__20260204_142150_607.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\health__weasyprint__run2__20260204_142150_607.headers.txt",""
"health","/v1/health","weasyprint","3","https://pdf-generator.dev.lunupay.com/v1/health?backend=weasyprint","405","0,463021","0","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","False","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\health__weasyprint__run3__20260204_142151_338.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\health__weasyprint__run3__20260204_142151_338.headers.txt",""
