"endpoint","path","backend","request_id_mode","request_id_sent","response_request_id","response_content_type","run","url","http_code","time_total","size_download","file_size","sha256","is_pdf","out_file","headers_file","error"
"declaration-of-intent","/v1/declaration-of-intent","default","x_request_id","2f498fd4-6854-4a44-908a-3daafe9d3026","2f498fd4-6854-4a44-908a-3daafe9d3026","application/pdf","1","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent","200","1,666223","24162","24162","4c3fadcc5489319aee51ea0c106d8effb99575266608b625cd6c4421f56f37b9","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__default__x_request_id__run1__20260204_150622_864.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__default__x_request_id__run1__20260204_150622_864.headers.txt",""
"declaration-of-intent","/v1/declaration-of-intent","default","x_request_id","8a92706f-dc32-43b6-9fb3-229f2867d0f6","8a92706f-dc32-43b6-9fb3-229f2867d0f6","application/pdf","2","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent","200","1,834295","24162","24162","6047bd878b41168b4770cfe39372bba56eef4353a4c1f8c6c40218b2dcbc47b9","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__default__x_request_id__run2__20260204_150624_800.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__default__x_request_id__run2__20260204_150624_800.headers.txt",""
"declaration-of-intent","/v1/declaration-of-intent","default","x_request_id","b0ec585d-6664-4c37-b353-0d882c07bcb8","b0ec585d-6664-4c37-b353-0d882c07bcb8","application/pdf","3","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent","200","1,648584","24160","24160","bb0489bea42c9f509d6646a3f889f1d33cf824e78589f6658320759a59227ef2","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__default__x_request_id__run3__20260204_150626_899.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__default__x_request_id__run3__20260204_150626_899.headers.txt",""
"declaration-of-intent","/v1/declaration-of-intent","chrome","auto","","466f3aa17fd89fa1506410504e311a4b","application/pdf","1","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent?backend=chrome","200","3,028909","62434","62434","bc9d0f6ac5193c5f8b8c44b9cd4984a6c098a8f2cfdb347cdc2cee952ff9ad82","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__chrome__auto__run1__20260204_150628_801.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__chrome__auto__run1__20260204_150628_801.headers.txt",""
"declaration-of-intent","/v1/declaration-of-intent","chrome","auto","","a68001d40b8491018059bf346dd24279","application/pdf","2","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent?backend=chrome","200","3,033644","62434","62434","0527858ff2f5f66b111500581f90dce23edef7d53c8d7e29a7e2775f07903f38","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__chrome__auto__run2__20260204_150632_087.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__chrome__auto__run2__20260204_150632_087.headers.txt",""
"declaration-of-intent","/v1/declaration-of-intent","chrome","auto","","d5844ac3954bfd727b6b63facbe2fca0","application/pdf","3","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent?backend=chrome","200","2,980331","62434","62434","bb27e46fdd6de7a1ba0d3310d814c9bd6489b33a9524673e6d52ddee2925f8b5","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__chrome__auto__run3__20260204_150635_379.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__chrome__auto__run3__20260204_150635_379.headers.txt",""
"declaration-of-intent","/v1/declaration-of-intent","chrome","x_request_id","adcd8b4b-4e41-4a4e-9911-a076382b5f54","adcd8b4b-4e41-4a4e-9911-a076382b5f54","application/pdf","1","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent?backend=chrome","200","2,973909","62434","62434","e5dbc380dcef0eafcc3019b691464a5f15a4324fed9767f25ff357b2cb79454d","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__chrome__x_request_id__run1__20260204_150638_615.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__chrome__x_request_id__run1__20260204_150638_615.headers.txt",""
"declaration-of-intent","/v1/declaration-of-intent","chrome","x_request_id","15e7a4d0-f361-4e82-ba8d-0a552680604b","15e7a4d0-f361-4e82-ba8d-0a552680604b","application/pdf","2","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent?backend=chrome","200","3,084392","62434","62434","114b45f91529abed1af38eafacc70a621ef9994fdc6e7df36104afa3e97a1085","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__chrome__x_request_id__run2__20260204_150641_942.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__chrome__x_request_id__run2__20260204_150641_942.headers.txt",""
"declaration-of-intent","/v1/declaration-of-intent","chrome","x_request_id","17f02985-5aa2-422e-8284-5d1c3254f25f","17f02985-5aa2-422e-8284-5d1c3254f25f","application/pdf","3","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent?backend=chrome","200","2,880608","62434","62434","386c2a3d0546e8749c522f37b15f0dd161122b15dde2c37da4548342e490dc75","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__chrome__x_request_id__run3__20260204_150645_382.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__chrome__x_request_id__run3__20260204_150645_382.headers.txt",""
"declaration-of-intent","/v1/declaration-of-intent","weasyprint","auto","","90a43077dcac1f1a2c0d40ec4cf58e5e","application/pdf","1","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent?backend=weasyprint","200","1,694255","24160","24160","f67098ac22f3728f9662c2c0b2f4c2b7e6e4f43d3d1cea192aeaf1c7f5875672","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__weasyprint__auto__run1__20260204_150648_531.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__weasyprint__auto__run1__20260204_150648_531.headers.txt",""
"declaration-of-intent","/v1/declaration-of-intent","weasyprint","auto","","90f9c26066fe75a5f9b98c6cd7c46709","application/pdf","2","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent?backend=weasyprint","200","1,716922","24159","24159","89cfdce595521173e743abd5ddff242ebe0e7cefcfdbba0a7e190bf0119d79c9","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__weasyprint__auto__run2__20260204_150650_513.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__weasyprint__auto__run2__20260204_150650_513.headers.txt",""
"declaration-of-intent","/v1/declaration-of-intent","weasyprint","auto","","d4219716095c540e715d9e24181be059","application/pdf","3","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent?backend=weasyprint","200","1,634421","24160","24160","a635361904ed2dcf9c96dbc9f2a57b2c23abb69240643ee83fb40d207a44e7dd","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__weasyprint__auto__run3__20260204_150652_505.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__weasyprint__auto__run3__20260204_150652_505.headers.txt",""
"declaration-of-intent","/v1/declaration-of-intent","weasyprint","x_request_id","0de32860-778d-4c90-93e5-c96a9dc5343f","0de32860-778d-4c90-93e5-c96a9dc5343f","application/pdf","1","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent?backend=weasyprint","200","1,638458","24162","24162","0fe4800938b45233bd6136746e62e170bb90d9f6bcbdecdd5f025fa6b986882e","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__weasyprint__x_request_id__run1__20260204_150654_412.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__weasyprint__x_request_id__run1__20260204_150654_412.headers.txt",""
"declaration-of-intent","/v1/declaration-of-intent","weasyprint","x_request_id","09c8efbe-6e2c-4cf1-a90a-a16ee9f5c070","09c8efbe-6e2c-4cf1-a90a-a16ee9f5c070","application/pdf","2","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent?backend=weasyprint","200","1,609191","24158","24158","7d5e3b4b6251dcb096bf84b684fc9e0e5f23857c12785b3935332d6abf16c5a3","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__weasyprint__x_request_id__run2__20260204_150656_369.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__weasyprint__x_request_id__run2__20260204_150656_369.headers.txt",""
"declaration-of-intent","/v1/declaration-of-intent","weasyprint","x_request_id","827b83be-4b04-4ae3-a9da-ae71c5f9b21d","827b83be-4b04-4ae3-a9da-ae71c5f9b21d","application/pdf","3","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent?backend=weasyprint","200","1,689382","24162","24162","7665aa68fe4d0d818e348fc3bfd2f3a173a679c9eb89d7dd6370bf29540182ea","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__weasyprint__x_request_id__run3__20260204_150658_254.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent__weasyprint__x_request_id__run3__20260204_150658_254.headers.txt",""
"declaration-of-intent-australia","/v1/declaration-of-intent-australia","default","auto","","bb950ef68086a26cc823d4284121a79a","application/pdf","1","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent-australia","200","1,937627","28195","28195","e1e72b2c0ca5201fd41f0e2983b29b9cfb8a12e73e7fb82147b3826d9ff85790","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent-australia__default__auto__run1__20260204_150700_218.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent-australia__default__auto__run1__20260204_150700_218.headers.txt",""
"declaration-of-intent-australia","/v1/declaration-of-intent-australia","default","auto","","8f9e9bb021d9efc156fa16731f75189e","application/pdf","2","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent-australia","200","1,892662","28197","28197","34d220bebf1f11ba8df21a7bfd807fc167f91c8514670e446caa929974ceb789","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent-australia__default__auto__run2__20260204_150702_428.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent-australia__default__auto__run2__20260204_150702_428.headers.txt",""
"declaration-of-intent-australia","/v1/declaration-of-intent-australia","default","auto","","b9d4c6c4c0c90ba1d6bfa704fd7f6d78","application/pdf","3","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent-australia","200","1,897259","28196","28196","df81d7056f28a8ba3fc5d1ae49571c745e3d09bb8bd967ea0e509985c4c72db2","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent-australia__default__auto__run3__20260204_150704_600.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent-australia__default__auto__run3__20260204_150704_600.headers.txt",""
"declaration-of-intent-australia","/v1/declaration-of-intent-australia","default","x_request_id","d8a869d1-2431-4892-90d6-251227f1f7b6","d8a869d1-2431-4892-90d6-251227f1f7b6","application/pdf","1","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent-australia","200","1,798662","28196","28196","2b87c5cd5cda59c23f0486549b4cdce9e98f0b66b7490e4d420fc74b7a8023fd","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent-australia__default__x_request_id__run1__20260204_150706_800.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent-australia__default__x_request_id__run1__20260204_150706_800.headers.txt",""
"declaration-of-intent-australia","/v1/declaration-of-intent-australia","default","x_request_id","99e8631d-5ac6-4591-a3af-8adc36513aa7","99e8631d-5ac6-4591-a3af-8adc36513aa7","application/pdf","2","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent-australia","200","1,70197","28196","28196","d1bca9919431ebb4aaaeb1b4b111159608b519becd895e8a5ec596d425ab66c1","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent-australia__default__x_request_id__run2__20260204_150708_952.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_150533\declaration-of-intent-australia__default__x_request_id__run2__20260204_150708_952.headers.txt",""
